nombre_foto,peso_real_kg,peso_estimado_kg,limite_inferior_kg,limite_superior_kg,dentro_intervalo
video_BLF2329_7.jpg,198.00,201.79,116.53,287.06,True
video_BLF2333_3.jpg,207.00,235.15,149.88,320.41,True
video_BLF2333_7.jpg,207.00,183.47,98.20,268.73,True
video_BLF2502_3.jpg,816.00,497.26,412.00,582.53,False
video_BLF2502_7.jpg,816.00,455.73,370.46,541.00,False
video_BLF2517_3.jpg,247.00,326.70,241.44,411.97,True
video_BLF2517_7.jpg,247.00,261.82,176.55,347.08,True
video_BLF2525_3.jpg,297.00,263.49,178.22,348.76,True
video_BLF2525_7.jpg,297.00,275.45,190.19,360.72,True
video_BLF2527_3.jpg,546.00,415.55,330.28,500.82,False
video_BLF2527_7.jpg,546.00,441.69,356.42,526.95,False
video_BLF2532_3.jpg,365.00,352.75,267.49,438.02,True
video_BLF2532_7.jpg,365.00,285.82,200.56,371.09,True
video_BLF2537_3.jpg,420.00,414.72,329.46,499.99,True
video_BLF2537_7.jpg,420.00,388.96,303.69,474.22,True
video_BLF2538_3.jpg,477.00,454.28,369.02,539.55,True
video_BLF2538_7.jpg,477.00,463.98,378.71,549.24,True
video_BLF2541_3.jpg,466.00,469.67,384.40,554.94,True
video_BLF2541_7.jpg,466.00,538.69,453.43,623.96,True
video_BLF2544_3.jpg,378.00,331.40,246.14,416.67,True
video_BLF2544_7.jpg,378.00,313.34,228.08,398.61,True
video_BLF2546_3.jpg,419.00,415.15,329.89,500.42,True
video_BLF2546_7.jpg,419.00,363.48,278.21,448.74,True
video_BLF2557_3.jpg,195.00,191.57,106.30,276.83,True
video_BLF2557_7.jpg,195.00,186.24,100.98,271.51,True
video_BLF2565_3.jpg,234.00,285.09,199.83,370.36,True
video_BLF2565_7.jpg,234.00,224.68,139.41,309.95,True
video_BLF2568_3.jpg,187.00,171.82,86.56,257.09,True
video_BLF2568_7.jpg,187.00,195.35,110.08,280.61,True
video_BLF2570_3.jpg,258.00,258.28,173.01,343.54,True
video_BLF2570_7.jpg,258.00,290.83,205.57,376.10,True
video_BLF2572_3.jpg,254.00,246.83,161.56,332.10,True
video_BLF2572_7.jpg,254.00,231.21,145.94,316.48,True
video_BLF2573_3.jpg,250.00,243.55,158.28,328.81,True
video_BLF2573_7.jpg,250.00,220.37,135.10,305.63,True
video_BLF2575_3.jpg,211.00,227.49,142.23,312.76,True
video_BLF2575_7.jpg,211.00,235.94,150.67,321.20,True
video_BLF2577_3.jpg,283.00,305.73,220.47,391.00,True
video_BLF2577_7.jpg,283.00,259.40,174.14,344.67,True
video_BLF2582_3.jpg,222.00,220.98,135.71,306.24,True
video_BLF2582_7.jpg,222.00,212.59,127.33,297.86,True
video_BLF2583_3.jpg,219.00,239.50,154.24,324.77,True
video_BLF2583_7.jpg,219.00,231.71,146.45,316.98,True
video_BLF2588_3.jpg,233.00,239.01,153.75,324.28,True
video_BLF2588_7.jpg,233.00,207.74,122.47,293.00,True
video_BLF2590_3.jpg,270.00,227.00,141.73,312.26,True
video_BLF2590_7.jpg,270.00,245.61,160.34,330.87,True
video_BLF2596_3.jpg,203.00,198.01,112.75,283.28,True
video_BLF2596_7.jpg,203.00,199.81,114.54,285.07,True
video_BLF2597_3.jpg,263.00,327.70,242.44,412.97,True
video_BLF2597_7.jpg,263.00,248.18,162.91,333.44,True
video_BLF2609_3.jpg,286.00,291.15,205.88,376.41,True
video_BLF2609_7.jpg,286.00,244.70,159.43,329.96,True
video_BLF2610_3.jpg,302.00,268.81,183.54,354.07,True
video_BLF2610_7.jpg,302.00,289.98,204.72,375.25,True
video_BLF2612_3.jpg,203.00,177.79,92.52,263.05,True
video_BLF2612_7.jpg,203.00,198.14,112.87,283.40,True
video_BLF2613_3.jpg,280.00,267.31,182.04,352.58,True
video_BLF2613_7.jpg,280.00,219.48,134.21,304.75,True
video_BLF2616_3.jpg,246.00,296.71,211.44,381.98,True
video_BLF2616_7.jpg,246.00,265.03,179.77,350.30,True
video_BLF2617_3.jpg,300.00,297.29,212.02,382.56,True
video_BLF2617_7.jpg,300.00,288.51,203.24,373.78,True
video_BLF2623_3.jpg,316.00,357.10,271.84,442.37,True
video_BLF2623_7.jpg,316.00,367.91,282.64,453.18,True
video_BLF2624_3.jpg,208.00,192.96,107.69,278.22,True
video_BLF2624_7.jpg,208.00,179.53,94.27,264.80,True
video_BLF2629_3.jpg,294.00,271.47,186.21,356.74,True
video_BLF2629_7.jpg,294.00,291.72,206.45,376.99,True
video_BLF2631_3.jpg,231.00,240.70,155.44,325.97,True
video_BLF2631_7.jpg,231.00,265.58,180.31,350.84,True
video_BLF2637_3.jpg,274.00,225.58,140.32,310.85,True
video_BLF2637_7.jpg,274.00,198.68,113.41,283.94,True
video_BLF2646_3.jpg,230.00,248.23,162.97,333.50,True
video_BLF2646_7.jpg,230.00,249.65,164.39,334.92,True
video_BLF2651_3.jpg,192.00,281.99,196.73,367.26,False
video_BLF2651_7.jpg,192.00,276.01,190.74,361.27,True
video_BLF2656_3.jpg,209.00,214.25,128.98,299.51,True
video_BLF2656_7.jpg,209.00,226.43,141.16,311.69,True
video_BLF2657_3.jpg,152.00,165.91,80.65,251.18,True
video_BLF2657_7.jpg,152.00,217.49,132.22,302.75,True
video_BLF2662_3.jpg,238.00,256.99,171.73,342.26,True
video_BLF2662_7.jpg,238.00,233.70,148.43,318.96,True
