nombre_foto,peso_real_kg,peso_estimado_kg,limite_inferior_kg,limite_superior_kg,dentro_intervalo
video_BLF2329_7.jpg,198.00,228.51,117.46,339.56,True
video_BLF2333_3.jpg,207.00,254.09,143.04,365.14,True
video_BLF2333_7.jpg,207.00,205.96,94.91,317.00,True
video_BLF2502_3.jpg,816.00,442.82,331.77,553.87,False
video_BLF2502_7.jpg,816.00,407.06,296.01,518.11,False
video_BLF2517_3.jpg,247.00,364.83,253.78,475.88,False
video_BLF2517_7.jpg,247.00,306.34,195.29,417.39,True
video_BLF2525_3.jpg,297.00,265.56,154.51,376.61,True
video_BLF2525_7.jpg,297.00,284.15,173.10,395.20,True
video_BLF2527_3.jpg,546.00,402.16,291.12,513.21,False
video_BLF2527_7.jpg,546.00,422.50,311.45,533.55,False
video_BLF2532_3.jpg,365.00,392.48,281.43,503.53,True
video_BLF2532_7.jpg,365.00,298.74,187.69,409.79,True
video_BLF2537_3.jpg,420.00,431.52,320.47,542.57,True
video_BLF2537_7.jpg,420.00,400.80,289.75,511.85,True
video_BLF2538_3.jpg,477.00,475.95,364.90,587.00,True
video_BLF2538_7.jpg,477.00,469.18,358.13,580.23,True
video_BLF2541_3.jpg,466.00,433.99,322.94,545.03,True
video_BLF2541_7.jpg,466.00,536.23,425.18,647.28,True
video_BLF2544_3.jpg,378.00,324.06,213.01,435.11,True
video_BLF2544_7.jpg,378.00,277.87,166.82,388.92,True
video_BLF2546_3.jpg,419.00,408.81,297.76,519.86,True
video_BLF2546_7.jpg,419.00,370.22,259.17,481.27,True
video_BLF2557_3.jpg,195.00,226.87,115.82,337.92,True
video_BLF2557_7.jpg,195.00,198.02,86.97,309.07,True
video_BLF2565_3.jpg,234.00,292.50,181.45,403.55,True
video_BLF2565_7.jpg,234.00,244.78,133.73,355.83,True
video_BLF2568_3.jpg,187.00,197.39,86.34,308.44,True
video_BLF2568_7.jpg,187.00,220.00,108.95,331.05,True
video_BLF2570_3.jpg,258.00,287.39,176.34,398.44,True
video_BLF2570_7.jpg,258.00,309.42,198.37,420.47,True
video_BLF2572_3.jpg,254.00,271.49,160.44,382.54,True
video_BLF2572_7.jpg,254.00,237.19,126.14,348.24,True
video_BLF2573_3.jpg,250.00,295.48,184.43,406.53,True
video_BLF2573_7.jpg,250.00,247.69,136.64,358.74,True
video_BLF2575_3.jpg,211.00,238.61,127.56,349.66,True
video_BLF2575_7.jpg,211.00,263.83,152.78,374.88,True
video_BLF2577_3.jpg,283.00,306.20,195.15,417.25,True
video_BLF2577_7.jpg,283.00,264.61,153.56,375.66,True
video_BLF2582_3.jpg,222.00,241.63,130.59,352.68,True
video_BLF2582_7.jpg,222.00,235.66,124.61,346.71,True
video_BLF2583_3.jpg,219.00,258.33,147.28,369.38,True
video_BLF2583_7.jpg,219.00,236.79,125.74,347.84,True
video_BLF2588_3.jpg,233.00,258.58,147.53,369.63,True
video_BLF2588_7.jpg,233.00,231.00,119.95,342.04,True
video_BLF2590_3.jpg,270.00,243.50,132.45,354.55,True
video_BLF2590_7.jpg,270.00,256.33,145.28,367.38,True
video_BLF2596_3.jpg,203.00,212.97,101.92,324.02,True
video_BLF2596_7.jpg,203.00,230.36,119.31,341.41,True
video_BLF2597_3.jpg,263.00,328.78,217.73,439.83,True
video_BLF2597_7.jpg,263.00,262.84,151.79,373.89,True
video_BLF2609_3.jpg,286.00,295.99,184.94,407.04,True
video_BLF2609_7.jpg,286.00,266.75,155.70,377.79,True
video_BLF2610_3.jpg,302.00,303.62,192.58,414.67,True
video_BLF2610_7.jpg,302.00,318.19,207.14,429.24,True
video_BLF2612_3.jpg,203.00,216.35,105.30,327.40,True
video_BLF2612_7.jpg,203.00,244.39,133.34,355.44,True
video_BLF2613_3.jpg,280.00,292.78,181.73,403.83,True
video_BLF2613_7.jpg,280.00,248.41,137.36,359.45,True
video_BLF2616_3.jpg,246.00,327.23,216.18,438.27,True
video_BLF2616_7.jpg,246.00,290.64,179.59,401.69,True
video_BLF2617_3.jpg,300.00,315.35,204.30,426.40,True
video_BLF2617_7.jpg,300.00,329.03,217.98,440.08,True
video_BLF2623_3.jpg,316.00,359.60,248.55,470.65,True
video_BLF2623_7.jpg,316.00,332.90,221.85,443.95,True
video_BLF2624_3.jpg,208.00,221.10,110.05,332.14,True
video_BLF2624_7.jpg,208.00,210.31,99.26,321.36,True
video_BLF2629_3.jpg,294.00,278.61,167.56,389.66,True
video_BLF2629_7.jpg,294.00,288.91,177.86,399.96,True
video_BLF2631_3.jpg,231.00,252.38,141.33,363.43,True
video_BLF2631_7.jpg,231.00,264.30,153.25,375.35,True
video_BLF2637_3.jpg,274.00,249.29,138.24,360.34,True
video_BLF2637_7.jpg,274.00,212.93,101.88,323.98,True
video_BLF2646_3.jpg,230.00,254.84,143.79,365.89,True
video_BLF2646_7.jpg,230.00,259.44,148.39,370.49,True
video_BLF2651_3.jpg,192.00,295.22,184.17,406.27,True
video_BLF2651_7.jpg,192.00,284.44,173.39,395.49,True
video_BLF2656_3.jpg,209.00,228.33,117.28,339.38,True
video_BLF2656_7.jpg,209.00,230.92,119.87,341.97,True
video_BLF2657_3.jpg,152.00,200.98,89.93,312.03,True
video_BLF2657_7.jpg,152.00,244.98,133.93,356.03,True
video_BLF2662_3.jpg,238.00,271.45,160.40,382.50,True
video_BLF2662_7.jpg,238.00,240.30,129.25,351.35,True
